t,Date,Price,Summer_delta,Weekday,Hour,Available
2307,2007-04-07 03:00:00,24.0,3,5,3,1
2308,2007-04-07 04:00:00,22.94,3,5,4,1
2309,2007-04-07 05:00:00,25.01,3,5,5,1
2310,2007-04-07 06:00:00,25.95,3,5,6,1
2311,2007-04-07 07:00:00,28.97,3,5,7,1
2312,2007-04-07 08:00:00,30.91,3,5,8,0
2313,2007-04-07 09:00:00,33.92,3,5,9,0
2314,2007-04-07 10:00:00,35.95,3,5,10,0
2315,2007-04-07 11:00:00,36.9,3,5,11,0
2316,2007-04-07 12:00:00,36.54,3,5,12,0
2317,2007-04-07 13:00:00,32.97,3,5,13,0
2318,2007-04-07 14:00:00,29.96,3,5,14,0
2319,2007-04-07 15:00:00,27.0,3,5,15,0
2320,2007-04-07 16:00:00,24.98,3,5,16,0
2321,2007-04-07 17:00:00,26.93,3,5,17,0
2322,2007-04-07 18:00:00,28.92,3,5,18,1
2323,2007-04-07 19:00:00,28.99,3,5,19,1
2324,2007-04-07 20:00:00,30.98,3,5,20,1
2325,2007-04-07 21:00:00,30.97,3,5,21,1
2326,2007-04-07 22:00:00,32.91,3,5,22,1
2327,2007-04-07 23:00:00,29.96,3,5,23,1
2328,2007-04-08 00:00:00,27.95,3,6,0,1
2329,2007-04-08 01:00:00,27.97,3,6,1,1
2330,2007-04-08 02:00:00,26.93,3,6,2,1
2331,2007-04-08 03:00:00,24.91,3,6,3,1
2332,2007-04-08 04:00:00,20.72,3,6,4,1
2333,2007-04-08 05:00:00,21.0,3,6,5,1
2334,2007-04-08 06:00:00,22.93,3,6,6,1
2335,2007-04-08 07:00:00,20.74,3,6,7,1
2336,2007-04-08 08:00:00,26.54,3,6,8,0
2337,2007-04-08 09:00:00,27.97,3,6,9,0
2338,2007-04-08 10:00:00,28.92,3,6,10,0
2339,2007-04-08 11:00:00,28.93,3,6,11,0
2340,2007-04-08 12:00:00,30.94,3,6,12,0
2341,2007-04-08 13:00:00,22.7,3,6,13,0
2342,2007-04-08 14:00:00,21.29,3,6,14,0
2343,2007-04-08 15:00:00,19.58,3,6,15,0
2344,2007-04-08 16:00:00,19.03,3,6,16,0
2345,2007-04-08 17:00:00,21.08,3,6,17,0
2346,2007-04-08 18:00:00,23.17,3,6,18,1
2347,2007-04-08 19:00:00,26.91,3,6,19,1
2348,2007-04-08 20:00:00,28.92,3,6,20,1
2349,2007-04-08 21:00:00,28.99,3,6,21,1
2350,2007-04-08 22:00:00,30.94,3,6,22,1
2351,2007-04-08 23:00:00,28.92,3,6,23,1
2352,2007-04-09 00:00:00,25.02,3,0,0,1
2353,2007-04-09 01:00:00,21.76,3,0,1,1
2354,2007-04-09 02:00:00,21.28,3,0,2,1
2355,2007-04-09 03:00:00,22.0,3,0,3,1
2356,2007-04-09 04:00:00,15.06,3,0,4,1
2357,2007-04-09 05:00:00,20.73,3,0,5,1
2358,2007-04-09 06:00:00,16.5,3,0,6,1
2359,2007-04-09 07:00:00,14.63,3,0,7,1
2360,2007-04-09 08:00:00,20.74,3,0,8,1
2361,2007-04-09 09:00:00,23.96,3,0,9,1
2362,2007-04-09 10:00:00,22.25,3,0,10,1
2363,2007-04-09 11:00:00,26.0,3,0,11,1
2364,2007-04-09 12:00:00,26.03,3,0,12,1
2365,2007-04-09 13:00:00,23.67,3,0,13,1
2366,2007-04-09 14:00:00,20.13,3,0,14,1
2367,2007-04-09 15:00:00,14.93,3,0,15,1
2368,2007-04-09 16:00:00,5.98,3,0,16,1
2369,2007-04-09 17:00:00,9.1,3,0,17,1
2370,2007-04-09 18:00:00,22.91,3,0,18,1
2371,2007-04-09 19:00:00,25.93,3,0,19,1
2372,2007-04-09 20:00:00,28.96,3,0,20,1
2373,2007-04-09 21:00:00,28.96,3,0,21,1
2374,2007-04-09 22:00:00,30.95,3,0,22,1
2375,2007-04-09 23:00:00,29.9,3,0,23,1
2376,2007-04-10 00:00:00,22.08,3,1,0,1
2377,2007-04-10 01:00:00,19.09,3,1,1,1
2378,2007-04-10 02:00:00,17.03,3,1,2,1
2379,2007-04-10 03:00:00,10.05,3,1,3,1
2380,2007-04-10 04:00:00,19.0,3,1,4,1
2381,2007-04-10 05:00:00,23.5,3,1,5,1
2382,2007-04-10 06:00:00,27.98,3,1,6,1
2383,2007-04-10 07:00:00,36.91,3,1,7,1
2384,2007-04-10 08:00:00,37.99,3,1,8,1
2385,2007-04-10 09:00:00,39.98,3,1,9,1
2386,2007-04-10 10:00:00,39.95,3,1,10,1
2387,2007-04-10 11:00:00,39.98,3,1,11,1
2388,2007-04-10 12:00:00,39.91,3,1,12,1
2389,2007-04-10 13:00:00,37.57,3,1,13,1
2390,2007-04-10 14:00:00,36.91,3,1,14,1
2391,2007-04-10 15:00:00,34.99,3,1,15,1
2392,2007-04-10 16:00:00,32.99,3,1,16,1
2393,2007-04-10 17:00:00,32.97,3,1,17,1
2394,2007-04-10 18:00:00,33.94,3,1,18,1
2395,2007-04-10 19:00:00,33.93,3,1,19,1
2396,2007-04-10 20:00:00,37.81,3,1,20,1
2397,2007-04-10 21:00:00,35.97,3,1,21,1
2398,2007-04-10 22:00:00,34.92,3,1,22,1
2399,2007-04-10 23:00:00,32.0,3,1,23,1
2400,2007-04-11 00:00:00,27.54,3,2,0,1
2401,2007-04-11 01:00:00,25.04,3,2,1,1
2402,2007-04-11 02:00:00,24.0,3,2,2,1
2403,2007-04-11 03:00:00,22.06,3,2,3,1
2404,2007-04-11 04:00:00,14.07,3,2,4,1
2405,2007-04-11 05:00:00,25.09,3,2,5,1
2406,2007-04-11 06:00:00,30.09,3,2,6,1
2407,2007-04-11 07:00:00,38.6,3,2,7,1
2408,2007-04-11 08:00:00,45.03,3,2,8,1
2409,2007-04-11 09:00:00,46.67,3,2,9,1
2410,2007-04-11 10:00:00,44.84,3,2,10,1
2411,2007-04-11 11:00:00,42.94,3,2,11,1
2412,2007-04-11 12:00:00,40.94,3,2,12,1
2413,2007-04-11 13:00:00,38.91,3,2,13,1
2414,2007-04-11 14:00:00,36.98,3,2,14,1
2415,2007-04-11 15:00:00,35.01,3,2,15,1
2416,2007-04-11 16:00:00,33.93,3,2,16,1
2417,2007-04-11 17:00:00,30.0,3,2,17,1
2418,2007-04-11 18:00:00,33.0,3,2,18,1
2419,2007-04-11 19:00:00,33.0,3,2,19,1
2420,2007-04-11 20:00:00,34.97,3,2,20,1
2421,2007-04-11 21:00:00,33.43,3,2,21,1
2422,2007-04-11 22:00:00,32.95,3,2,22,1
2423,2007-04-11 23:00:00,29.05,3,2,23,1
2424,2007-04-12 00:00:00,27.2,3,3,0,1
2425,2007-04-12 01:00:00,26.0,3,3,1,1
2426,2007-04-12 02:00:00,25.05,3,3,2,1
2427,2007-04-12 03:00:00,22.06,3,3,3,1
2428,2007-04-12 04:00:00,23.18,3,3,4,1
2429,2007-04-12 05:00:00,25.51,3,3,5,1
2430,2007-04-12 06:00:00,28.94,3,3,6,1
2431,2007-04-12 07:00:00,39.39,3,3,7,1
2432,2007-04-12 08:00:00,48.05,3,3,8,1
2433,2007-04-12 09:00:00,48.16,3,3,9,1
2434,2007-04-12 10:00:00,48.26,3,3,10,1
2435,2007-04-12 11:00:00,47.96,3,3,11,1
2436,2007-04-12 12:00:00,46.67,3,3,12,1
2437,2007-04-12 13:00:00,46.0,3,3,13,1
2438,2007-04-12 14:00:00,45.0,3,3,14,1
2439,2007-04-12 15:00:00,42.91,3,3,15,1
2440,2007-04-12 16:00:00,36.95,3,3,16,1
2441,2007-04-12 17:00:00,33.1,3,3,17,1
2442,2007-04-12 18:00:00,33.94,3,3,18,1
2443,2007-04-12 19:00:00,31.93,3,3,19,1
2444,2007-04-12 20:00:00,34.95,3,3,20,1
2445,2007-04-12 21:00:00,35.94,3,3,21,1
2446,2007-04-12 22:00:00,33.05,3,3,22,1
2447,2007-04-12 23:00:00,28.9,3,3,23,1
2448,2007-04-13 00:00:00,28.02,3,4,0,1
2449,2007-04-13 01:00:00,24.87,3,4,1,1
2450,2007-04-13 02:00:00,22.0,3,4,2,1
2451,2007-04-13 03:00:00,21.1,3,4,3,1
2452,2007-04-13 04:00:00,13.99,3,4,4,1
2453,2007-04-13 05:00:00,24.92,3,4,5,1
2454,2007-04-13 06:00:00,29.02,3,4,6,1
2455,2007-04-13 07:00:00,36.96,3,4,7,1
2456,2007-04-13 08:00:00,40.96,3,4,8,0
2457,2007-04-13 09:00:00,43.94,3,4,9,0
2458,2007-04-13 10:00:00,48.92,3,4,10,0
2459,2007-04-13 11:00:00,48.25,3,4,11,0
2460,2007-04-13 12:00:00,48.72,3,4,12,0
2461,2007-04-13 13:00:00,41.97,3,4,13,0
2462,2007-04-13 14:00:00,39.97,3,4,14,0
2463,2007-04-13 15:00:00,36.95,3,4,15,0
2464,2007-04-13 16:00:00,34.33,3,4,16,0
2465,2007-04-13 17:00:00,31.99,3,4,17,0
2466,2007-04-13 18:00:00,32.96,3,4,18,1
2467,2007-04-13 19:00:00,32.25,3,4,19,1
2468,2007-04-13 20:00:00,32.95,3,4,20,1
2469,2007-04-13 21:00:00,30.99,3,4,21,1
2470,2007-04-13 22:00:00,30.04,3,4,22,1
2471,2007-04-13 23:00:00,29.03,3,4,23,1
2472,2007-04-14 00:00:00,28.97,3,5,0,1
2473,2007-04-14 01:00:00,21.0,3,5,1,1
2474,2007-04-14 02:00:00,19.16,3,5,2,1
2475,2007-04-14 03:00:00,19.0,3,5,3,1
2476,2007-04-14 04:00:00,14.99,3,5,4,1
2477,2007-04-14 05:00:00,19.0,3,5,5,1
2478,2007-04-14 06:00:00,19.38,3,5,6,1
2479,2007-04-14 07:00:00,21.0,3,5,7,1
2480,2007-04-14 08:00:00,28.0,3,5,8,1
2481,2007-04-14 09:00:00,30.98,3,5,9,1
2482,2007-04-14 10:00:00,32.53,3,5,10,1
2483,2007-04-14 11:00:00,32.99,3,5,11,1
2484,2007-04-14 12:00:00,35.95,3,5,12,1
2485,2007-04-14 13:00:00,31.36,3,5,13,1
2486,2007-04-14 14:00:00,28.26,3,5,14,1
2487,2007-04-14 15:00:00,25.0,3,5,15,1
2488,2007-04-14 16:00:00,24.38,3,5,16,1
2489,2007-04-14 17:00:00,25.0,3,5,17,1
2490,2007-04-14 18:00:00,27.45,3,5,18,1
2491,2007-04-14 19:00:00,27.79,3,5,19,1
2492,2007-04-14 20:00:00,29.91,3,5,20,1
2493,2007-04-14 21:00:00,28.5,3,5,21,1
2494,2007-04-14 22:00:00,28.0,3,5,22,1
2495,2007-04-14 23:00:00,22.5,3,5,23,1
2496,2007-04-15 00:00:00,22.91,3,6,0,1
2497,2007-04-15 01:00:00,17.1,3,6,1,1
2498,2007-04-15 02:00:00,6.2,3,6,2,1
2499,2007-04-15 03:00:00,1.09,3,6,3,1
2500,2007-04-15 04:00:00,1.8,3,6,4,1
2501,2007-04-15 05:00:00,7.23,3,6,5,1
2502,2007-04-15 06:00:00,6.44,3,6,6,1
2503,2007-04-15 07:00:00,4.9,3,6,7,1
2504,2007-04-15 08:00:00,16.92,3,6,8,0
2505,2007-04-15 09:00:00,21.9,3,6,9,0
2506,2007-04-15 10:00:00,22.95,3,6,10,0
2507,2007-04-15 11:00:00,24.96,3,6,11,0
2508,2007-04-15 12:00:00,26.59,3,6,12,0
2509,2007-04-15 13:00:00,22.92,3,6,13,0
2510,2007-04-15 14:00:00,21.92,3,6,14,0
2511,2007-04-15 15:00:00,18.94,3,6,15,0
2512,2007-04-15 16:00:00,16.92,3,6,16,0
2513,2007-04-15 17:00:00,17.96,3,6,17,0
2514,2007-04-15 18:00:00,21.95,3,6,18,1
2515,2007-04-15 19:00:00,23.97,3,6,19,1
2516,2007-04-15 20:00:00,26.96,3,6,20,1
2517,2007-04-15 21:00:00,27.91,3,6,21,1
2518,2007-04-15 22:00:00,28.95,3,6,22,1
2519,2007-04-15 23:00:00,23.69,3,6,23,1
2520,2007-04-16 00:00:00,21.64,3,0,0,1
2521,2007-04-16 01:00:00,18.25,3,0,1,1
2522,2007-04-16 02:00:00,19.09,3,0,2,1
2523,2007-04-16 03:00:00,18.04,3,0,3,1
2524,2007-04-16 04:00:00,9.19,3,0,4,1
2525,2007-04-16 05:00:00,24.55,3,0,5,1
2526,2007-04-16 06:00:00,28.02,3,0,6,1
2527,2007-04-16 07:00:00,37.99,3,0,7,1
2528,2007-04-16 08:00:00,38.13,3,0,8,1
2529,2007-04-16 09:00:00,39.08,3,0,9,1
2530,2007-04-16 10:00:00,41.08,3,0,10,1
2531,2007-04-16 11:00:00,42.08,3,0,11,1
2532,2007-04-16 12:00:00,45.09,3,0,12,1
2533,2007-04-16 13:00:00,41.0,3,0,13,1
2534,2007-04-16 14:00:00,39.96,3,0,14,1
2535,2007-04-16 15:00:00,39.09,3,0,15,1
2536,2007-04-16 16:00:00,37.01,3,0,16,1
2537,2007-04-16 17:00:00,33.04,3,0,17,1
2538,2007-04-16 18:00:00,33.55,3,0,18,1
2539,2007-04-16 19:00:00,33.03,3,0,19,1
2540,2007-04-16 20:00:00,39.0,3,0,20,1
2541,2007-04-16 21:00:00,38.0,3,0,21,1
2542,2007-04-16 22:00:00,35.02,3,0,22,1
2543,2007-04-16 23:00:00,29.04,3,0,23,1
2544,2007-04-17 00:00:00,23.1,3,1,0,1
2545,2007-04-17 01:00:00,21.08,3,1,1,1
2546,2007-04-17 02:00:00,20.0,3,1,2,1
2547,2007-04-17 03:00:00,19.04,3,1,3,1
2548,2007-04-17 04:00:00,8.17,3,1,4,1
2549,2007-04-17 05:00:00,22.06,3,1,5,1
2550,2007-04-17 06:00:00,25.3,3,1,6,1
2551,2007-04-17 07:00:00,32.98,3,1,7,1
2552,2007-04-17 08:00:00,39.91,3,1,8,1
2553,2007-04-17 09:00:00,42.92,3,1,9,1
2554,2007-04-17 10:00:00,41.98,3,1,10,1
2555,2007-04-17 11:00:00,44.96,3,1,11,1
2556,2007-04-17 12:00:00,45.91,3,1,12,1
2557,2007-04-17 13:00:00,44.91,3,1,13,1
2558,2007-04-17 14:00:00,41.95,3,1,14,1
2559,2007-04-17 15:00:00,38.0,3,1,15,1
2560,2007-04-17 16:00:00,32.97,3,1,16,1
2561,2007-04-17 17:00:00,29.95,3,1,17,1
2562,2007-04-17 18:00:00,31.0,3,1,18,1
2563,2007-04-17 19:00:00,30.0,3,1,19,1
2564,2007-04-17 20:00:00,31.0,3,1,20,1
2565,2007-04-17 21:00:00,29.95,3,1,21,1
2566,2007-04-17 22:00:00,28.04,3,1,22,1
2567,2007-04-17 23:00:00,25.89,3,1,23,1
2568,2007-04-18 00:00:00,23.09,3,2,0,1
2569,2007-04-18 01:00:00,23.74,3,2,1,1
2570,2007-04-18 02:00:00,19.51,3,2,2,1
2571,2007-04-18 03:00:00,18.06,3,2,3,1
2572,2007-04-18 04:00:00,17.19,3,2,4,1
2573,2007-04-18 05:00:00,23.17,3,2,5,1
2574,2007-04-18 06:00:00,26.51,3,2,6,1
2575,2007-04-18 07:00:00,35.01,3,2,7,1
2576,2007-04-18 08:00:00,41.96,3,2,8,0
2577,2007-04-18 09:00:00,46.47,3,2,9,0
2578,2007-04-18 10:00:00,48.21,3,2,10,0
2579,2007-04-18 11:00:00,49.91,3,2,11,0
2580,2007-04-18 12:00:00,47.98,3,2,12,0
2581,2007-04-18 13:00:00,46.05,3,2,13,0
2582,2007-04-18 14:00:00,40.14,3,2,14,0
2583,2007-04-18 15:00:00,38.91,3,2,15,0
2584,2007-04-18 16:00:00,33.11,3,2,16,0
2585,2007-04-18 17:00:00,30.94,3,2,17,0
2586,2007-04-18 18:00:00,32.03,3,2,18,1
2587,2007-04-18 19:00:00,31.99,3,2,19,1
2588,2007-04-18 20:00:00,36.0,3,2,20,1
2589,2007-04-18 21:00:00,34.93,3,2,21,1
2590,2007-04-18 22:00:00,32.06,3,2,22,1
2591,2007-04-18 23:00:00,29.0,3,2,23,1
2592,2007-04-19 00:00:00,25.83,3,3,0,1
2593,2007-04-19 01:00:00,23.09,3,3,1,1
2594,2007-04-19 02:00:00,21.0,3,3,2,1
2595,2007-04-19 03:00:00,19.01,3,3,3,1
2596,2007-04-19 04:00:00,12.46,3,3,4,1
2597,2007-04-19 05:00:00,24.01,3,3,5,1
2598,2007-04-19 06:00:00,28.6,3,3,6,1
2599,2007-04-19 07:00:00,39.96,3,3,7,1
2600,2007-04-19 08:00:00,37.09,3,3,8,0
2601,2007-04-19 09:00:00,38.08,3,3,9,0
2602,2007-04-19 10:00:00,38.83,3,3,10,0
2603,2007-04-19 11:00:00,39.06,3,3,11,0
2604,2007-04-19 12:00:00,38.05,3,3,12,0
2605,2007-04-19 13:00:00,37.48,3,3,13,0
2606,2007-04-19 14:00:00,36.1,3,3,14,0
2607,2007-04-19 15:00:00,34.04,3,3,15,0
2608,2007-04-19 16:00:00,29.05,3,3,16,0
2609,2007-04-19 17:00:00,28.01,3,3,17,0
2610,2007-04-19 18:00:00,27.32,3,3,18,1
2611,2007-04-19 19:00:00,26.03,3,3,19,1
2612,2007-04-19 20:00:00,30.01,3,3,20,1
2613,2007-04-19 21:00:00,30.0,3,3,21,1
2614,2007-04-19 22:00:00,27.88,3,3,22,1
2615,2007-04-19 23:00:00,25.77,3,3,23,1
2616,2007-04-20 00:00:00,22.0,3,4,0,1
2617,2007-04-20 01:00:00,19.25,3,4,1,1
2618,2007-04-20 02:00:00,18.07,3,4,2,1
2619,2007-04-20 03:00:00,17.06,3,4,3,1
2620,2007-04-20 04:00:00,9.92,3,4,4,1
2621,2007-04-20 05:00:00,21.92,3,4,5,1
2622,2007-04-20 06:00:00,24.82,3,4,6,1
2623,2007-04-20 07:00:00,28.93,3,4,7,1
2624,2007-04-20 08:00:00,35.95,3,4,8,1
2625,2007-04-20 09:00:00,37.95,3,4,9,1
2626,2007-04-20 10:00:00,37.91,3,4,10,1
2627,2007-04-20 11:00:00,36.95,3,4,11,1
2628,2007-04-20 12:00:00,35.94,3,4,12,1
2629,2007-04-20 13:00:00,33.97,3,4,13,1
2630,2007-04-20 14:00:00,32.94,3,4,14,1
2631,2007-04-20 15:00:00,29.06,3,4,15,1
2632,2007-04-20 16:00:00,26.97,3,4,16,1
2633,2007-04-20 17:00:00,25.96,3,4,17,1
2634,2007-04-20 18:00:00,27.99,3,4,18,1
2635,2007-04-20 19:00:00,26.95,3,4,19,1
2636,2007-04-20 20:00:00,28.94,3,4,20,1
2637,2007-04-20 21:00:00,28.92,3,4,21,1
2638,2007-04-20 22:00:00,28.8,3,4,22,1
2639,2007-04-20 23:00:00,27.05,3,4,23,1
2640,2007-04-21 00:00:00,27.34,3,5,0,1
2641,2007-04-21 01:00:00,25.0,3,5,1,1
2642,2007-04-21 02:00:00,23.18,3,5,2,1
2643,2007-04-21 03:00:00,21.85,3,5,3,1
2644,2007-04-21 04:00:00,14.2,3,5,4,1
2645,2007-04-21 05:00:00,21.78,3,5,5,1
2646,2007-04-21 06:00:00,22.0,3,5,6,1
2647,2007-04-21 07:00:00,23.0,3,5,7,1
2648,2007-04-21 08:00:00,28.0,3,5,8,0
2649,2007-04-21 09:00:00,31.37,3,5,9,0
2650,2007-04-21 10:00:00,32.0,3,5,10,0
2651,2007-04-21 11:00:00,33.01,3,5,11,0
2652,2007-04-21 12:00:00,35.79,3,5,12,0
2653,2007-04-21 13:00:00,31.97,3,5,13,0
2654,2007-04-21 14:00:00,29.97,3,5,14,0
2655,2007-04-21 15:00:00,28.97,3,5,15,0
2656,2007-04-21 16:00:00,26.93,3,5,16,0
2657,2007-04-21 17:00:00,26.33,3,5,17,0
2658,2007-04-21 18:00:00,26.96,3,5,18,1
2659,2007-04-21 19:00:00,26.91,3,5,19,1
2660,2007-04-21 20:00:00,28.5,3,5,20,1
2661,2007-04-21 21:00:00,28.99,3,5,21,1
2662,2007-04-21 22:00:00,29.95,3,5,22,1
2663,2007-04-21 23:00:00,27.0,3,5,23,1
2664,2007-04-22 00:00:00,23.94,3,6,0,1
2665,2007-04-22 01:00:00,22.0,3,6,1,1
2666,2007-04-22 02:00:00,20.5,3,6,2,1
2667,2007-04-22 03:00:00,18.9,3,6,3,1
2668,2007-04-22 04:00:00,14.99,3,6,4,1
2669,2007-04-22 05:00:00,19.41,3,6,5,1
2670,2007-04-22 06:00:00,20.02,3,6,6,1
2671,2007-04-22 07:00:00,6.0,3,6,7,1
2672,2007-04-22 08:00:00,21.95,3,6,8,0
2673,2007-04-22 09:00:00,22.98,3,6,9,0
2674,2007-04-22 10:00:00,24.3,3,6,10,0
2675,2007-04-22 11:00:00,24.37,3,6,11,0
2676,2007-04-22 12:00:00,24.75,3,6,12,0
2677,2007-04-22 13:00:00,23.0,3,6,13,0
2678,2007-04-22 14:00:00,21.95,3,6,14,0
2679,2007-04-22 15:00:00,20.94,3,6,15,0
2680,2007-04-22 16:00:00,16.27,3,6,16,0
2681,2007-04-22 17:00:00,18.97,3,6,17,0
2682,2007-04-22 18:00:00,23.91,3,6,18,1
2683,2007-04-22 19:00:00,24.29,3,6,19,1
2684,2007-04-22 20:00:00,25.97,3,6,20,1
2685,2007-04-22 21:00:00,29.0,3,6,21,1
2686,2007-04-22 22:00:00,27.49,3,6,22,1
2687,2007-04-22 23:00:00,23.91,3,6,23,1
2688,2007-04-23 00:00:00,25.0,3,0,0,1
2689,2007-04-23 01:00:00,22.77,3,0,1,1
2690,2007-04-23 02:00:00,21.24,3,0,2,1
2691,2007-04-23 03:00:00,20.19,3,0,3,1
2692,2007-04-23 04:00:00,20.56,3,0,4,1
2693,2007-04-23 05:00:00,26.97,3,0,5,1
2694,2007-04-23 06:00:00,31.5,3,0,6,1
2695,2007-04-23 07:00:00,41.97,3,0,7,1
2696,2007-04-23 08:00:00,49.0,3,0,8,1
2697,2007-04-23 09:00:00,49.84,3,0,9,1
2698,2007-04-23 10:00:00,50.25,3,0,10,1
2699,2007-04-23 11:00:00,53.93,3,0,11,1
2700,2007-04-23 12:00:00,54.21,3,0,12,1
2701,2007-04-23 13:00:00,50.2,3,0,13,1
2702,2007-04-23 14:00:00,48.25,3,0,14,1
2703,2007-04-23 15:00:00,48.7,3,0,15,1
2704,2007-04-23 16:00:00,44.91,3,0,16,1
2705,2007-04-23 17:00:00,39.47,3,0,17,1
2706,2007-04-23 18:00:00,38.99,3,0,18,1
2707,2007-04-23 19:00:00,36.9,3,0,19,1
2708,2007-04-23 20:00:00,41.02,3,0,20,1
2709,2007-04-23 21:00:00,40.96,3,0,21,1
2710,2007-04-23 22:00:00,32.6,3,0,22,1
2711,2007-04-23 23:00:00,27.9,3,0,23,1
2712,2007-04-24 00:00:00,23.17,3,1,0,1
2713,2007-04-24 01:00:00,21.59,3,1,1,1
2714,2007-04-24 02:00:00,20.08,3,1,2,1
2715,2007-04-24 03:00:00,20.05,3,1,3,1
2716,2007-04-24 04:00:00,4.69,3,1,4,1
2717,2007-04-24 05:00:00,25.0,3,1,5,1
2718,2007-04-24 06:00:00,25.03,3,1,6,1
2719,2007-04-24 07:00:00,34.84,3,1,7,1
2720,2007-04-24 08:00:00,40.9,3,1,8,0
2721,2007-04-24 09:00:00,42.03,3,1,9,0
2722,2007-04-24 10:00:00,44.92,3,1,10,0
2723,2007-04-24 11:00:00,44.07,3,1,11,0
2724,2007-04-24 12:00:00,43.27,3,1,12,0
2725,2007-04-24 13:00:00,41.07,3,1,13,0
2726,2007-04-24 14:00:00,41.0,3,1,14,0
2727,2007-04-24 15:00:00,39.5,3,1,15,0
2728,2007-04-24 16:00:00,39.93,3,1,16,0
2729,2007-04-24 17:00:00,38.75,3,1,17,0
2730,2007-04-24 18:00:00,37.52,3,1,18,1
2731,2007-04-24 19:00:00,35.05,3,1,19,1
2732,2007-04-24 20:00:00,35.02,3,1,20,1
2733,2007-04-24 21:00:00,34.03,3,1,21,1
2734,2007-04-24 22:00:00,31.04,3,1,22,1
2735,2007-04-24 23:00:00,27.09,3,1,23,1
2736,2007-04-25 00:00:00,28.84,3,2,0,1
2737,2007-04-25 01:00:00,22.36,3,2,1,1
2738,2007-04-25 02:00:00,20.81,3,2,2,1
2739,2007-04-25 03:00:00,19.72,3,2,3,1
2740,2007-04-25 04:00:00,0.96,3,2,4,1
2741,2007-04-25 05:00:00,19.72,3,2,5,1
2742,2007-04-25 06:00:00,22.02,3,2,6,1
2743,2007-04-25 07:00:00,25.96,3,2,7,1
2744,2007-04-25 08:00:00,32.09,3,2,8,0
2745,2007-04-25 09:00:00,36.07,3,2,9,0
2746,2007-04-25 10:00:00,38.05,3,2,10,0
2747,2007-04-25 11:00:00,38.08,3,2,11,0
2748,2007-04-25 12:00:00,38.02,3,2,12,0
2749,2007-04-25 13:00:00,37.07,3,2,13,0
2750,2007-04-25 14:00:00,37.02,3,2,14,0
2751,2007-04-25 15:00:00,34.07,3,2,15,0
2752,2007-04-25 16:00:00,31.06,3,2,16,0
2753,2007-04-25 17:00:00,30.07,3,2,17,0
2754,2007-04-25 18:00:00,31.08,3,2,18,1
2755,2007-04-25 19:00:00,27.1,3,2,19,1
2756,2007-04-25 20:00:00,30.96,3,2,20,1
2757,2007-04-25 21:00:00,31.94,3,2,21,1
2758,2007-04-25 22:00:00,31.01,3,2,22,1
2759,2007-04-25 23:00:00,26.05,3,2,23,1
2760,2007-04-26 00:00:00,25.02,3,3,0,1
2761,2007-04-26 01:00:00,21.08,3,3,1,1
2762,2007-04-26 02:00:00,20.28,3,3,2,1
2763,2007-04-26 03:00:00,21.0,3,3,3,1
2764,2007-04-26 04:00:00,3.34,3,3,4,1
2765,2007-04-26 05:00:00,22.62,3,3,5,1
2766,2007-04-26 06:00:00,26.12,3,3,6,1
2767,2007-04-26 07:00:00,39.96,3,3,7,1
2768,2007-04-26 08:00:00,47.93,3,3,8,1
2769,2007-04-26 09:00:00,48.22,3,3,9,1
2770,2007-04-26 10:00:00,48.26,3,3,10,1
2771,2007-04-26 11:00:00,47.94,3,3,11,1
2772,2007-04-26 12:00:00,46.67,3,3,12,1
2773,2007-04-26 13:00:00,45.95,3,3,13,1
2774,2007-04-26 14:00:00,42.96,3,3,14,1
2775,2007-04-26 15:00:00,43.9,3,3,15,1
2776,2007-04-26 16:00:00,39.52,3,3,16,1
2777,2007-04-26 17:00:00,38.0,3,3,17,1
2778,2007-04-26 18:00:00,38.84,3,3,18,1
2779,2007-04-26 19:00:00,35.0,3,3,19,1
2780,2007-04-26 20:00:00,36.01,3,3,20,1
2781,2007-04-26 21:00:00,35.95,3,3,21,1
2782,2007-04-26 22:00:00,30.54,3,3,22,1
2783,2007-04-26 23:00:00,25.36,3,3,23,1
2784,2007-04-27 00:00:00,19.04,3,4,0,1
2785,2007-04-27 01:00:00,18.05,3,4,1,1
2786,2007-04-27 02:00:00,16.08,3,4,2,1
2787,2007-04-27 03:00:00,15.98,3,4,3,1
2788,2007-04-27 04:00:00,9.17,3,4,4,1
2789,2007-04-27 05:00:00,22.99,3,4,5,1
2790,2007-04-27 06:00:00,20.94,3,4,6,1
2791,2007-04-27 07:00:00,31.0,3,4,7,1
2792,2007-04-27 08:00:00,33.01,3,4,8,0
2793,2007-04-27 09:00:00,35.96,3,4,9,0
2794,2007-04-27 10:00:00,35.98,3,4,10,0
2795,2007-04-27 11:00:00,36.95,3,4,11,0
2796,2007-04-27 12:00:00,37.93,3,4,12,0
2797,2007-04-27 13:00:00,34.01,3,4,13,0
2798,2007-04-27 14:00:00,33.09,3,4,14,0
2799,2007-04-27 15:00:00,31.09,3,4,15,0
2800,2007-04-27 16:00:00,28.5,3,4,16,0
2801,2007-04-27 17:00:00,27.5,3,4,17,0
2802,2007-04-27 18:00:00,30.4,3,4,18,1
2803,2007-04-27 19:00:00,30.06,3,4,19,1
2804,2007-04-27 20:00:00,32.72,3,4,20,1
2805,2007-04-27 21:00:00,33.91,3,4,21,1
