t,Date,Price,Summer_delta,Weekday,Hour,Available
16348,2011-11-13 04:00:00,19.07,4,6,4,1
16349,2011-11-13 05:00:00,31.19,4,6,5,1
16350,2011-11-13 06:00:00,36.74,4,6,6,1
16351,2011-11-13 07:00:00,34.55,4,6,7,1
16352,2011-11-13 08:00:00,40.19,4,6,8,1
16353,2011-11-13 09:00:00,43.03,4,6,9,1
16354,2011-11-13 10:00:00,45.26,4,6,10,1
16355,2011-11-13 11:00:00,47.77,4,6,11,1
16356,2011-11-13 12:00:00,48.4,4,6,12,1
16357,2011-11-13 13:00:00,43.99,4,6,13,1
16358,2011-11-13 14:00:00,42.84,4,6,14,1
16359,2011-11-13 15:00:00,39.77,4,6,15,1
16360,2011-11-13 16:00:00,38.61,4,6,16,1
16361,2011-11-13 17:00:00,53.19,4,6,17,1
16362,2011-11-13 18:00:00,67.39,4,6,18,1
16363,2011-11-13 19:00:00,64.93,4,6,19,1
16364,2011-11-13 20:00:00,50.01,4,6,20,1
16365,2011-11-13 21:00:00,46.16,4,6,21,1
16366,2011-11-13 22:00:00,47.42,4,6,22,1
16367,2011-11-13 23:00:00,44.57,4,6,23,1
16368,2011-11-14 00:00:00,42.16,4,0,0,1
16369,2011-11-14 01:00:00,40.43,4,0,1,1
16370,2011-11-14 02:00:00,39.03,4,0,2,1
16371,2011-11-14 03:00:00,35.47,4,0,3,1
16372,2011-11-14 04:00:00,33.67,4,0,4,1
16373,2011-11-14 05:00:00,42.92,4,0,5,1
16374,2011-11-14 06:00:00,49.97,4,0,6,1
16375,2011-11-14 07:00:00,68.28,4,0,7,1
16376,2011-11-14 08:00:00,70.86,4,0,8,0
16377,2011-11-14 09:00:00,71.28,4,0,9,0
16378,2011-11-14 10:00:00,68.95,4,0,10,0
16379,2011-11-14 11:00:00,67.6,4,0,11,0
16380,2011-11-14 12:00:00,65.18,4,0,12,0
16381,2011-11-14 13:00:00,64.93,4,0,13,0
16382,2011-11-14 14:00:00,62.54,4,0,14,0
16383,2011-11-14 15:00:00,54.12,4,0,15,0
16384,2011-11-14 16:00:00,54.79,4,0,16,0
16385,2011-11-14 17:00:00,67.46,4,0,17,0
16386,2011-11-14 18:00:00,99.99,4,0,18,1
16387,2011-11-14 19:00:00,79.97,4,0,19,1
16388,2011-11-14 20:00:00,68.92,4,0,20,1
16389,2011-11-14 21:00:00,53.2,4,0,21,1
16390,2011-11-14 22:00:00,50.16,4,0,22,1
16391,2011-11-14 23:00:00,47.31,4,0,23,1
16392,2011-11-15 00:00:00,47.48,4,1,0,1
16393,2011-11-15 01:00:00,44.03,4,1,1,1
16394,2011-11-15 02:00:00,42.09,4,1,2,1
16395,2011-11-15 03:00:00,37.05,4,1,3,1
16396,2011-11-15 04:00:00,36.56,4,1,4,1
16397,2011-11-15 05:00:00,43.91,4,1,5,1
16398,2011-11-15 06:00:00,52.51,4,1,6,1
16399,2011-11-15 07:00:00,72.99,4,1,7,1
16400,2011-11-15 08:00:00,71.41,4,1,8,0
16401,2011-11-15 09:00:00,68.34,4,1,9,0
16402,2011-11-15 10:00:00,67.69,4,1,10,0
16403,2011-11-15 11:00:00,66.08,4,1,11,0
16404,2011-11-15 12:00:00,65.0,4,1,12,0
16405,2011-11-15 13:00:00,65.92,4,1,13,0
16406,2011-11-15 14:00:00,65.07,4,1,14,0
16407,2011-11-15 15:00:00,62.62,4,1,15,0
16408,2011-11-15 16:00:00,64.78,4,1,16,0
16409,2011-11-15 17:00:00,90.93,4,1,17,0
16410,2011-11-15 18:00:00,109.97,4,1,18,1
16411,2011-11-15 19:00:00,76.02,4,1,19,1
16412,2011-11-15 20:00:00,67.89,4,1,20,1
16413,2011-11-15 21:00:00,52.7,4,1,21,1
16414,2011-11-15 22:00:00,52.44,4,1,22,1
16415,2011-11-15 23:00:00,49.35,4,1,23,1
16416,2011-11-16 00:00:00,47.07,4,2,0,1
16417,2011-11-16 01:00:00,44.15,4,2,1,1
16418,2011-11-16 02:00:00,42.39,4,2,2,1
16419,2011-11-16 03:00:00,40.88,4,2,3,1
16420,2011-11-16 04:00:00,41.5,4,2,4,1
16421,2011-11-16 05:00:00,44.3,4,2,5,1
16422,2011-11-16 06:00:00,51.13,4,2,6,1
16423,2011-11-16 07:00:00,68.54,4,2,7,1
16424,2011-11-16 08:00:00,72.92,4,2,8,0
16425,2011-11-16 09:00:00,72.42,4,2,9,0
16426,2011-11-16 10:00:00,70.65,4,2,10,0
16427,2011-11-16 11:00:00,71.04,4,2,11,0
16428,2011-11-16 12:00:00,67.26,4,2,12,0
16429,2011-11-16 13:00:00,66.04,4,2,13,0
16430,2011-11-16 14:00:00,61.52,4,2,14,0
16431,2011-11-16 15:00:00,64.05,4,2,15,0
16432,2011-11-16 16:00:00,70.0,4,2,16,0
16433,2011-11-16 17:00:00,90.31,4,2,17,0
16434,2011-11-16 18:00:00,110.92,4,2,18,1
16435,2011-11-16 19:00:00,76.93,4,2,19,1
16436,2011-11-16 20:00:00,66.77,4,2,20,1
16437,2011-11-16 21:00:00,50.38,4,2,21,1
16438,2011-11-16 22:00:00,47.57,4,2,22,1
16439,2011-11-16 23:00:00,43.93,4,2,23,1
16440,2011-11-17 00:00:00,46.06,4,3,0,1
16441,2011-11-17 01:00:00,43.08,4,3,1,1
16442,2011-11-17 02:00:00,42.46,4,3,2,1
16443,2011-11-17 03:00:00,42.27,4,3,3,1
16444,2011-11-17 04:00:00,42.95,4,3,4,1
16445,2011-11-17 05:00:00,43.92,4,3,5,1
16446,2011-11-17 06:00:00,49.02,4,3,6,1
16447,2011-11-17 07:00:00,66.09,4,3,7,1
16448,2011-11-17 08:00:00,69.57,4,3,8,1
16449,2011-11-17 09:00:00,70.53,4,3,9,1
16450,2011-11-17 10:00:00,72.52,4,3,10,1
16451,2011-11-17 11:00:00,72.97,4,3,11,1
16452,2011-11-17 12:00:00,69.0,4,3,12,1
16453,2011-11-17 13:00:00,69.0,4,3,13,1
16454,2011-11-17 14:00:00,68.0,4,3,14,1
16455,2011-11-17 15:00:00,75.05,4,3,15,1
16456,2011-11-17 16:00:00,84.93,4,3,16,1
16457,2011-11-17 17:00:00,95.78,4,3,17,1
16458,2011-11-17 18:00:00,99.93,4,3,18,1
16459,2011-11-17 19:00:00,76.06,4,3,19,1
16460,2011-11-17 20:00:00,63.8,4,3,20,1
16461,2011-11-17 21:00:00,53.4,4,3,21,1
16462,2011-11-17 22:00:00,57.14,4,3,22,1
16463,2011-11-17 23:00:00,53.19,4,3,23,1
16464,2011-11-18 00:00:00,50.8,4,4,0,1
16465,2011-11-18 01:00:00,42.99,4,4,1,1
16466,2011-11-18 02:00:00,41.96,4,4,2,1
16467,2011-11-18 03:00:00,41.4,4,4,3,1
16468,2011-11-18 04:00:00,41.14,4,4,4,1
16469,2011-11-18 05:00:00,43.55,4,4,5,1
16470,2011-11-18 06:00:00,53.34,4,4,6,1
16471,2011-11-18 07:00:00,72.93,4,4,7,1
16472,2011-11-18 08:00:00,71.76,4,4,8,1
16473,2011-11-18 09:00:00,74.96,4,4,9,1
16474,2011-11-18 10:00:00,75.94,4,4,10,1
16475,2011-11-18 11:00:00,75.03,4,4,11,1
16476,2011-11-18 12:00:00,74.13,4,4,12,1
16477,2011-11-18 13:00:00,68.68,4,4,13,1
16478,2011-11-18 14:00:00,63.05,4,4,14,1
16479,2011-11-18 15:00:00,60.09,4,4,15,1
16480,2011-11-18 16:00:00,63.19,4,4,16,1
16481,2011-11-18 17:00:00,80.83,4,4,17,1
16482,2011-11-18 18:00:00,87.72,4,4,18,1
16483,2011-11-18 19:00:00,74.25,4,4,19,1
16484,2011-11-18 20:00:00,62.66,4,4,20,1
16485,2011-11-18 21:00:00,53.03,4,4,21,1
16486,2011-11-18 22:00:00,56.18,4,4,22,1
16487,2011-11-18 23:00:00,53.38,4,4,23,1
16488,2011-11-19 00:00:00,51.83,4,5,0,1
16489,2011-11-19 01:00:00,47.44,4,5,1,1
16490,2011-11-19 02:00:00,45.99,4,5,2,1
16491,2011-11-19 03:00:00,44.98,4,5,3,1
16492,2011-11-19 04:00:00,42.86,4,5,4,1
16493,2011-11-19 05:00:00,41.54,4,5,5,1
16494,2011-11-19 06:00:00,42.05,4,5,6,1
16495,2011-11-19 07:00:00,44.07,4,5,7,1
16496,2011-11-19 08:00:00,50.1,4,5,8,1
16497,2011-11-19 09:00:00,56.12,4,5,9,1
16498,2011-11-19 10:00:00,56.66,4,5,10,1
16499,2011-11-19 11:00:00,57.34,4,5,11,1
16500,2011-11-19 12:00:00,57.34,4,5,12,1
16501,2011-11-19 13:00:00,51.2,4,5,13,1
16502,2011-11-19 14:00:00,49.18,4,5,14,1
16503,2011-11-19 15:00:00,47.79,4,5,15,1
16504,2011-11-19 16:00:00,50.4,4,5,16,1
16505,2011-11-19 17:00:00,68.93,4,5,17,1
16506,2011-11-19 18:00:00,75.01,4,5,18,1
16507,2011-11-19 19:00:00,66.17,4,5,19,1
16508,2011-11-19 20:00:00,53.32,4,5,20,1
16509,2011-11-19 21:00:00,49.4,4,5,21,1
16510,2011-11-19 22:00:00,50.83,4,5,22,1
16511,2011-11-19 23:00:00,53.17,4,5,23,1
16512,2011-11-20 00:00:00,49.11,4,6,0,1
16513,2011-11-20 01:00:00,45.95,4,6,1,1
16514,2011-11-20 02:00:00,45.0,4,6,2,1
16515,2011-11-20 03:00:00,41.92,4,6,3,1
16516,2011-11-20 04:00:00,40.04,4,6,4,1
16517,2011-11-20 05:00:00,39.51,4,6,5,1
16518,2011-11-20 06:00:00,40.8,4,6,6,1
16519,2011-11-20 07:00:00,41.41,4,6,7,1
16520,2011-11-20 08:00:00,41.97,4,6,8,0
16521,2011-11-20 09:00:00,45.99,4,6,9,0
16522,2011-11-20 10:00:00,48.92,4,6,10,0
16523,2011-11-20 11:00:00,50.83,4,6,11,0
16524,2011-11-20 12:00:00,50.42,4,6,12,0
16525,2011-11-20 13:00:00,48.42,4,6,13,0
16526,2011-11-20 14:00:00,46.0,4,6,14,0
16527,2011-11-20 15:00:00,43.38,4,6,15,0
16528,2011-11-20 16:00:00,46.64,4,6,16,0
16529,2011-11-20 17:00:00,60.99,4,6,17,0
16530,2011-11-20 18:00:00,69.54,4,6,18,1
16531,2011-11-20 19:00:00,67.23,4,6,19,1
16532,2011-11-20 20:00:00,62.91,4,6,20,1
16533,2011-11-20 21:00:00,53.02,4,6,21,1
16534,2011-11-20 22:00:00,53.71,4,6,22,1
16535,2011-11-20 23:00:00,53.01,4,6,23,1
16536,2011-11-21 00:00:00,49.37,4,0,0,1
16537,2011-11-21 01:00:00,44.19,4,0,1,1
16538,2011-11-21 02:00:00,42.05,4,0,2,1
16539,2011-11-21 03:00:00,39.87,4,0,3,1
16540,2011-11-21 04:00:00,40.04,4,0,4,1
16541,2011-11-21 05:00:00,43.09,4,0,5,1
16542,2011-11-21 06:00:00,57.26,4,0,6,1
16543,2011-11-21 07:00:00,75.02,4,0,7,1
16544,2011-11-21 08:00:00,75.22,4,0,8,1
16545,2011-11-21 09:00:00,71.61,4,0,9,1
16546,2011-11-21 10:00:00,70.04,4,0,10,1
16547,2011-11-21 11:00:00,69.99,4,0,11,1
16548,2011-11-21 12:00:00,70.01,4,0,12,1
16549,2011-11-21 13:00:00,70.94,4,0,13,1
16550,2011-11-21 14:00:00,69.57,4,0,14,1
16551,2011-11-21 15:00:00,66.17,4,0,15,1
16552,2011-11-21 16:00:00,66.73,4,0,16,1
16553,2011-11-21 17:00:00,86.21,4,0,17,1
16554,2011-11-21 18:00:00,109.26,4,0,18,1
16555,2011-11-21 19:00:00,79.09,4,0,19,1
16556,2011-11-21 20:00:00,69.93,4,0,20,1
16557,2011-11-21 21:00:00,55.57,4,0,21,1
16558,2011-11-21 22:00:00,54.72,4,0,22,1
16559,2011-11-21 23:00:00,52.27,4,0,23,1
16560,2011-11-22 00:00:00,44.95,4,1,0,1
16561,2011-11-22 01:00:00,41.95,4,1,1,1
16562,2011-11-22 02:00:00,41.65,4,1,2,1
16563,2011-11-22 03:00:00,40.5,4,1,3,1
16564,2011-11-22 04:00:00,40.5,4,1,4,1
16565,2011-11-22 05:00:00,44.73,4,1,5,1
16566,2011-11-22 06:00:00,53.28,4,1,6,1
16567,2011-11-22 07:00:00,72.31,4,1,7,1
16568,2011-11-22 08:00:00,75.97,4,1,8,0
16569,2011-11-22 09:00:00,76.96,4,1,9,0
16570,2011-11-22 10:00:00,75.0,4,1,10,0
16571,2011-11-22 11:00:00,72.24,4,1,11,0
16572,2011-11-22 12:00:00,71.29,4,1,12,0
16573,2011-11-22 13:00:00,68.93,4,1,13,0
16574,2011-11-22 14:00:00,66.09,4,1,14,0
16575,2011-11-22 15:00:00,65.13,4,1,15,0
16576,2011-11-22 16:00:00,69.98,4,1,16,0
16577,2011-11-22 17:00:00,90.0,4,1,17,0
16578,2011-11-22 18:00:00,107.83,4,1,18,1
16579,2011-11-22 19:00:00,80.92,4,1,19,1
16580,2011-11-22 20:00:00,70.08,4,1,20,1
16581,2011-11-22 21:00:00,59.71,4,1,21,1
16582,2011-11-22 22:00:00,54.36,4,1,22,1
16583,2011-11-22 23:00:00,49.0,4,1,23,1
16584,2011-11-23 00:00:00,48.2,4,2,0,1
16585,2011-11-23 01:00:00,48.33,4,2,1,1
16586,2011-11-23 02:00:00,45.33,4,2,2,1
16587,2011-11-23 03:00:00,42.77,4,2,3,1
16588,2011-11-23 04:00:00,42.12,4,2,4,1
16589,2011-11-23 05:00:00,43.9,4,2,5,1
16590,2011-11-23 06:00:00,57.32,4,2,6,1
16591,2011-11-23 07:00:00,76.54,4,2,7,1
16592,2011-11-23 08:00:00,77.03,4,2,8,1
16593,2011-11-23 09:00:00,75.55,4,2,9,1
16594,2011-11-23 10:00:00,74.25,4,2,10,1
16595,2011-11-23 11:00:00,73.89,4,2,11,1
16596,2011-11-23 12:00:00,72.0,4,2,12,1
16597,2011-11-23 13:00:00,70.59,4,2,13,1
16598,2011-11-23 14:00:00,69.09,4,2,14,1
16599,2011-11-23 15:00:00,69.94,4,2,15,1
16600,2011-11-23 16:00:00,71.5,4,2,16,1
16601,2011-11-23 17:00:00,89.27,4,2,17,1
16602,2011-11-23 18:00:00,104.01,4,2,18,1
16603,2011-11-23 19:00:00,76.19,4,2,19,1
16604,2011-11-23 20:00:00,67.18,4,2,20,1
16605,2011-11-23 21:00:00,56.18,4,2,21,1
16606,2011-11-23 22:00:00,58.24,4,2,22,1
16607,2011-11-23 23:00:00,51.43,4,2,23,1
16608,2011-11-24 00:00:00,49.4,4,3,0,1
16609,2011-11-24 01:00:00,42.98,4,3,1,1
16610,2011-11-24 02:00:00,41.97,4,3,2,1
16611,2011-11-24 03:00:00,41.1,4,3,3,1
16612,2011-11-24 04:00:00,41.26,4,3,4,1
16613,2011-11-24 05:00:00,43.8,4,3,5,1
16614,2011-11-24 06:00:00,50.92,4,3,6,1
16615,2011-11-24 07:00:00,67.19,4,3,7,1
16616,2011-11-24 08:00:00,70.0,4,3,8,0
16617,2011-11-24 09:00:00,70.03,4,3,9,0
16618,2011-11-24 10:00:00,69.57,4,3,10,0
16619,2011-11-24 11:00:00,67.57,4,3,11,0
16620,2011-11-24 12:00:00,66.77,4,3,12,0
16621,2011-11-24 13:00:00,66.46,4,3,13,0
16622,2011-11-24 14:00:00,66.05,4,3,14,0
16623,2011-11-24 15:00:00,66.26,4,3,15,0
16624,2011-11-24 16:00:00,63.84,4,3,16,0
16625,2011-11-24 17:00:00,82.85,4,3,17,0
16626,2011-11-24 18:00:00,91.69,4,3,18,1
16627,2011-11-24 19:00:00,73.93,4,3,19,1
16628,2011-11-24 20:00:00,68.07,4,3,20,1
16629,2011-11-24 21:00:00,55.98,4,3,21,1
16630,2011-11-24 22:00:00,52.69,4,3,22,1
16631,2011-11-24 23:00:00,53.21,4,3,23,1
16632,2011-11-25 00:00:00,46.72,4,4,0,1
16633,2011-11-25 01:00:00,49.05,4,4,1,1
16634,2011-11-25 02:00:00,43.22,4,4,2,1
16635,2011-11-25 03:00:00,41.01,4,4,3,1
16636,2011-11-25 04:00:00,41.91,4,4,4,1
16637,2011-11-25 05:00:00,43.7,4,4,5,1
16638,2011-11-25 06:00:00,53.1,4,4,6,1
16639,2011-11-25 07:00:00,68.27,4,4,7,1
16640,2011-11-25 08:00:00,69.54,4,4,8,1
16641,2011-11-25 09:00:00,65.05,4,4,9,1
16642,2011-11-25 10:00:00,65.67,4,4,10,1
16643,2011-11-25 11:00:00,64.63,4,4,11,1
16644,2011-11-25 12:00:00,63.36,4,4,12,1
16645,2011-11-25 13:00:00,62.5,4,4,13,1
16646,2011-11-25 14:00:00,57.0,4,4,14,1
16647,2011-11-25 15:00:00,56.19,4,4,15,1
16648,2011-11-25 16:00:00,58.22,4,4,16,1
16649,2011-11-25 17:00:00,73.02,4,4,17,1
16650,2011-11-25 18:00:00,72.38,4,4,18,1
16651,2011-11-25 19:00:00,64.6,4,4,19,1
16652,2011-11-25 20:00:00,54.31,4,4,20,1
16653,2011-11-25 21:00:00,49.93,4,4,21,1
16654,2011-11-25 22:00:00,53.19,4,4,22,1
16655,2011-11-25 23:00:00,53.11,4,4,23,1
16656,2011-11-26 00:00:00,56.03,4,5,0,1
16657,2011-11-26 01:00:00,50.64,4,5,1,1
16658,2011-11-26 02:00:00,40.2,4,5,2,1
16659,2011-11-26 03:00:00,37.89,4,5,3,1
16660,2011-11-26 04:00:00,36.86,4,5,4,1
16661,2011-11-26 05:00:00,39.5,4,5,5,1
16662,2011-11-26 06:00:00,38.82,4,5,6,1
16663,2011-11-26 07:00:00,43.56,4,5,7,1
16664,2011-11-26 08:00:00,46.12,4,5,8,1
16665,2011-11-26 09:00:00,52.97,4,5,9,1
16666,2011-11-26 10:00:00,54.74,4,5,10,1
16667,2011-11-26 11:00:00,55.11,4,5,11,1
16668,2011-11-26 12:00:00,56.34,4,5,12,1
16669,2011-11-26 13:00:00,51.13,4,5,13,1
16670,2011-11-26 14:00:00,49.2,4,5,14,1
16671,2011-11-26 15:00:00,48.01,4,5,15,1
16672,2011-11-26 16:00:00,50.84,4,5,16,1
16673,2011-11-26 17:00:00,65.32,4,5,17,1
16674,2011-11-26 18:00:00,67.25,4,5,18,1
16675,2011-11-26 19:00:00,64.32,4,5,19,1
16676,2011-11-26 20:00:00,58.19,4,5,20,1
16677,2011-11-26 21:00:00,52.36,4,5,21,1
16678,2011-11-26 22:00:00,57.81,4,5,22,1
16679,2011-11-26 23:00:00,56.19,4,5,23,1
16680,2011-11-27 00:00:00,56.02,4,6,0,1
16681,2011-11-27 01:00:00,48.9,4,6,1,1
16682,2011-11-27 02:00:00,38.98,4,6,2,1
16683,2011-11-27 03:00:00,33.86,4,6,3,1
16684,2011-11-27 04:00:00,24.94,4,6,4,1
16685,2011-11-27 05:00:00,23.07,4,6,5,1
16686,2011-11-27 06:00:00,35.03,4,6,6,1
16687,2011-11-27 07:00:00,38.44,4,6,7,1
16688,2011-11-27 08:00:00,41.37,4,6,8,1
16689,2011-11-27 09:00:00,46.91,4,6,9,1
16690,2011-11-27 10:00:00,48.67,4,6,10,1
16691,2011-11-27 11:00:00,49.93,4,6,11,1
16692,2011-11-27 12:00:00,53.14,4,6,12,1
16693,2011-11-27 13:00:00,48.19,4,6,13,1
16694,2011-11-27 14:00:00,43.97,4,6,14,1
16695,2011-11-27 15:00:00,36.79,4,6,15,1
16696,2011-11-27 16:00:00,37.93,4,6,16,1
16697,2011-11-27 17:00:00,52.44,4,6,17,1
16698,2011-11-27 18:00:00,59.28,4,6,18,1
16699,2011-11-27 19:00:00,60.1,4,6,19,1
16700,2011-11-27 20:00:00,55.0,4,6,20,1
16701,2011-11-27 21:00:00,51.49,4,6,21,1
16702,2011-11-27 22:00:00,56.24,4,6,22,1
16703,2011-11-27 23:00:00,52.5,4,6,23,1
16704,2011-11-28 00:00:00,49.92,4,0,0,1
16705,2011-11-28 01:00:00,49.13,4,0,1,1
16706,2011-11-28 02:00:00,37.94,4,0,2,1
16707,2011-11-28 03:00:00,36.82,4,0,3,1
16708,2011-11-28 04:00:00,37.97,4,0,4,1
16709,2011-11-28 05:00:00,41.03,4,0,5,1
16710,2011-11-28 06:00:00,54.44,4,0,6,1
16711,2011-11-28 07:00:00,74.94,4,0,7,1
16712,2011-11-28 08:00:00,74.0,4,0,8,0
16713,2011-11-28 09:00:00,70.31,4,0,9,0
16714,2011-11-28 10:00:00,68.8,4,0,10,0
16715,2011-11-28 11:00:00,67.97,4,0,11,0
16716,2011-11-28 12:00:00,66.02,4,0,12,0
16717,2011-11-28 13:00:00,65.07,4,0,13,0
16718,2011-11-28 14:00:00,65.1,4,0,14,0
16719,2011-11-28 15:00:00,68.63,4,0,15,0
16720,2011-11-28 16:00:00,70.5,4,0,16,0
16721,2011-11-28 17:00:00,83.0,4,0,17,0
16722,2011-11-28 18:00:00,89.47,4,0,18,1
16723,2011-11-28 19:00:00,74.76,4,0,19,1
16724,2011-11-28 20:00:00,62.98,4,0,20,1
16725,2011-11-28 21:00:00,59.58,4,0,21,1
16726,2011-11-28 22:00:00,56.4,4,0,22,1
16727,2011-11-28 23:00:00,53.2,4,0,23,1
16728,2011-11-29 00:00:00,45.14,4,1,0,1
16729,2011-11-29 01:00:00,43.29,4,1,1,1
16730,2011-11-29 02:00:00,42.66,4,1,2,1
16731,2011-11-29 03:00:00,41.01,4,1,3,1
16732,2011-11-29 04:00:00,41.15,4,1,4,1
16733,2011-11-29 05:00:00,42.62,4,1,5,1
16734,2011-11-29 06:00:00,51.78,4,1,6,1
16735,2011-11-29 07:00:00,69.52,4,1,7,1
16736,2011-11-29 08:00:00,68.08,4,1,8,1
16737,2011-11-29 09:00:00,66.0,4,1,9,1
16738,2011-11-29 10:00:00,63.8,4,1,10,1
16739,2011-11-29 11:00:00,65.01,4,1,11,1
16740,2011-11-29 12:00:00,65.88,4,1,12,1
16741,2011-11-29 13:00:00,61.28,4,1,13,1
16742,2011-11-29 14:00:00,56.21,4,1,14,1
16743,2011-11-29 15:00:00,53.49,4,1,15,1
16744,2011-11-29 16:00:00,58.57,4,1,16,1
16745,2011-11-29 17:00:00,72.8,4,1,17,1
16746,2011-11-29 18:00:00,75.0,4,1,18,1
16747,2011-11-29 19:00:00,67.18,4,1,19,1
16748,2011-11-29 20:00:00,52.91,4,1,20,1
16749,2011-11-29 21:00:00,48.43,4,1,21,1
16750,2011-11-29 22:00:00,48.09,4,1,22,1
16751,2011-11-29 23:00:00,47.62,4,1,23,1
16752,2011-11-30 00:00:00,43.02,4,2,0,1
16753,2011-11-30 01:00:00,40.04,4,2,1,1
16754,2011-11-30 02:00:00,38.3,4,2,2,1
16755,2011-11-30 03:00:00,34.26,4,2,3,1
16756,2011-11-30 04:00:00,36.17,4,2,4,1
16757,2011-11-30 05:00:00,41.65,4,2,5,1
16758,2011-11-30 06:00:00,46.47,4,2,6,1
16759,2011-11-30 07:00:00,53.64,4,2,7,1
16760,2011-11-30 08:00:00,58.7,4,2,8,0
16761,2011-11-30 09:00:00,61.19,4,2,9,0
16762,2011-11-30 10:00:00,62.69,4,2,10,0
16763,2011-11-30 11:00:00,67.08,4,2,11,0
16764,2011-11-30 12:00:00,67.55,4,2,12,0
16765,2011-11-30 13:00:00,66.09,4,2,13,0
16766,2011-11-30 14:00:00,64.95,4,2,14,0
16767,2011-11-30 15:00:00,66.03,4,2,15,0
16768,2011-11-30 16:00:00,66.19,4,2,16,0
16769,2011-11-30 17:00:00,88.71,4,2,17,0
16770,2011-11-30 18:00:00,104.41,4,2,18,1
16771,2011-11-30 19:00:00,69.93,4,2,19,1
16772,2011-11-30 20:00:00,61.78,4,2,20,1
16773,2011-11-30 21:00:00,52.91,4,2,21,1
16774,2011-11-30 22:00:00,49.7,4,2,22,1
16775,2011-11-30 23:00:00,46.47,4,2,23,1
16776,2011-12-01 00:00:00,45.5,5,3,0,1
16777,2011-12-01 01:00:00,42.57,5,3,1,1
16778,2011-12-01 02:00:00,41.27,5,3,2,1
16779,2011-12-01 03:00:00,34.46,5,3,3,1
16780,2011-12-01 04:00:00,33.04,5,3,4,1
16781,2011-12-01 05:00:00,40.28,5,3,5,1
16782,2011-12-01 06:00:00,49.29,5,3,6,1
16783,2011-12-01 07:00:00,60.99,5,3,7,1
16784,2011-12-01 08:00:00,60.84,5,3,8,1
16785,2011-12-01 09:00:00,57.43,5,3,9,1
16786,2011-12-01 10:00:00,54.19,5,3,10,1
16787,2011-12-01 11:00:00,55.26,5,3,11,1
16788,2011-12-01 12:00:00,54.31,5,3,12,1
16789,2011-12-01 13:00:00,52.39,5,3,13,1
16790,2011-12-01 14:00:00,53.81,5,3,14,1
16791,2011-12-01 15:00:00,53.79,5,3,15,1
16792,2011-12-01 16:00:00,58.5,5,3,16,1
16793,2011-12-01 17:00:00,71.95,5,3,17,1
16794,2011-12-01 18:00:00,75.39,5,3,18,1
16795,2011-12-01 19:00:00,65.73,5,3,19,1
16796,2011-12-01 20:00:00,60.0,5,3,20,1
16797,2011-12-01 21:00:00,51.08,5,3,21,1
16798,2011-12-01 22:00:00,50.68,5,3,22,1
16799,2011-12-01 23:00:00,45.97,5,3,23,1
16800,2011-12-02 00:00:00,43.48,5,4,0,1
16801,2011-12-02 01:00:00,40.04,5,4,1,1
16802,2011-12-02 02:00:00,37.41,5,4,2,1
16803,2011-12-02 03:00:00,31.72,5,4,3,1
16804,2011-12-02 04:00:00,32.57,5,4,4,1
16805,2011-12-02 05:00:00,36.38,5,4,5,1
16806,2011-12-02 06:00:00,44.52,5,4,6,1
16807,2011-12-02 07:00:00,53.18,5,4,7,1
16808,2011-12-02 08:00:00,57.09,5,4,8,1
16809,2011-12-02 09:00:00,58.94,5,4,9,1
16810,2011-12-02 10:00:00,60.93,5,4,10,1
16811,2011-12-02 11:00:00,60.99,5,4,11,1
16812,2011-12-02 12:00:00,60.98,5,4,12,1
16813,2011-12-02 13:00:00,57.05,5,4,13,1
16814,2011-12-02 14:00:00,54.03,5,4,14,1
16815,2011-12-02 15:00:00,53.68,5,4,15,1
16816,2011-12-02 16:00:00,56.26,5,4,16,1
16817,2011-12-02 17:00:00,73.63,5,4,17,1
16818,2011-12-02 18:00:00,75.4,5,4,18,1
16819,2011-12-02 19:00:00,65.99,5,4,19,1
16820,2011-12-02 20:00:00,59.24,5,4,20,1
16821,2011-12-02 21:00:00,50.61,5,4,21,1
16822,2011-12-02 22:00:00,51.47,5,4,22,1
16823,2011-12-02 23:00:00,49.71,5,4,23,1
16824,2011-12-03 00:00:00,53.36,5,5,0,1
16825,2011-12-03 01:00:00,47.97,5,5,1,1
16826,2011-12-03 02:00:00,43.24,5,5,2,1
16827,2011-12-03 03:00:00,35.54,5,5,3,1
16828,2011-12-03 04:00:00,32.65,5,5,4,1
16829,2011-12-03 05:00:00,35.11,5,5,5,1
16830,2011-12-03 06:00:00,36.25,5,5,6,1
16831,2011-12-03 07:00:00,43.76,5,5,7,1
16832,2011-12-03 08:00:00,43.48,5,5,8,1
16833,2011-12-03 09:00:00,45.03,5,5,9,1
16834,2011-12-03 10:00:00,47.42,5,5,10,1
16835,2011-12-03 11:00:00,49.77,5,5,11,1
16836,2011-12-03 12:00:00,52.55,5,5,12,1
16837,2011-12-03 13:00:00,47.95,5,5,13,1
16838,2011-12-03 14:00:00,45.9,5,5,14,1
16839,2011-12-03 15:00:00,44.1,5,5,15,1
16840,2011-12-03 16:00:00,45.72,5,5,16,1
16841,2011-12-03 17:00:00,57.54,5,5,17,1
16842,2011-12-03 18:00:00,63.25,5,5,18,1
16843,2011-12-03 19:00:00,63.04,5,5,19,1
16844,2011-12-03 20:00:00,60.71,5,5,20,1
16845,2011-12-03 21:00:00,47.28,5,5,21,1
16846,2011-12-03 22:00:00,49.11,5,5,22,1
